timestamp,interface,can_id,data,label
2025-08-08 16:34:05,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:05,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:06,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:06,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:07,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:07,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:08,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:08,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:09,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:09,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:10,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:10,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:11,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:11,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:12,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:12,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:13,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:13,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:14,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:14,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:15,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:15,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:16,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:16,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:17,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:17,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:18,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:18,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:19,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:19,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:20,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:20,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:21,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:21,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:22,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:22,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:23,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:23,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:24,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:24,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:25,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:25,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:26,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:26,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:27,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:27,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:28,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:28,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:29,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:29,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:30,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:30,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:31,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:31,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:32,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:32,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:33,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:33,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:34,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:34,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:35,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:35,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:36,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:36,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:37,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:37,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:38,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:38,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:39,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:39,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:40,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:40,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:41,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:41,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:42,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:34:42,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:40,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:40,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:41,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:41,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:42,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:42,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:43,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:43,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:44,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:44,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:45,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:45,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:46,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:46,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:47,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:47,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:48,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:48,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:49,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:49,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:50,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:50,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:51,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:51,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:52,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:52,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:53,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:53,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:54,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:54,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:55,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:55,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:56,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:56,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:57,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:57,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:58,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:58,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:59,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:41:59,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:00,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:00,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:01,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:01,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:02,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:02,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:03,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:03,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:04,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:04,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:05,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:05,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:06,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:06,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:07,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:07,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:08,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:08,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:09,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:09,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:10,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:10,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:11,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:11,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:12,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:12,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:13,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:13,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:14,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:14,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:15,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:15,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:16,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:16,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:17,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:17,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:18,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:18,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:19,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:19,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:20,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:20,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:21,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:21,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:22,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:22,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:23,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:23,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:24,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:24,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:25,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:25,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:26,can0,0x200,00 00 00 00 00 00 00 00,freestate
2025-08-08 16:42:26,can0,0x200,00 00 00 00 00 00 00 00,freestate
